transaction_id,transaction_date,customer_id,store_id,product_sku,quantity,unit_price,total_amount,discount_amount,payment_type,fulfilled_by_warehouse_id,return_flag,promo_code
T1000240,02/10/2025,104106.0,DM0004,SKU100531,1,450.3,450.3,105.82,credit,WH101,N,
T1000241,2024-03-30 00:00:00,115204.0,DM0143,SKU100341,2,1373.75,2747.5,228.34,UPI,WH103,N,
T1000242,13/03/2024,113987.0,DM0083,SKU100193,3,783.0,2349.0,576.85,credit,WH102,N,
T1000243,06/29/2024,117592.0,DM0174,SKU100559,3,789.63,2368.89,583.05,card,WH109,N,NEW10
T1000244,2025-02-15 00:00:00,118937.0,DM0106,SKU100001,4,227.83,911.32,61.18,card,WH106,N,SUMMER5
T1000245,08/03/2024,110145.0,DM0050,SKU100566,1,₹52,52.33,8.86,cash,WH103,N,NEW10
T1000246,03/31/2024,106546.0,DM0040,,1,₹91,91.55,2.16,credit,WH101,N,FEST20
T1000247,08 Jun 2024,108822.0,DM0068,SKU100588,1,772.98,772.98,92.31,card,WH104,Y,
T1000248,01-May-2024,106230.0,DM0108,SKU100198,1,656.27,656.27,117.99,UPI,WH101,N,SUMMER5
T1000249,24 Oct 2024,104840.0,DM0024,SKU100241,4,410.64,1642.56,457.31,card,WH104,N,
T1000250,28-06-2024 00:00:00,118204.0,DM0053,SKU100066,0,659.82,0.0,0.0,credit,WH103,N,FEST20
T1000251,07-Jun-2025,107316.0,DM0147,SKU100166,1,398.38,398.38,96.02,cash,WH100,N,
T1000252,10/12/2025,117213.0,DM0018,SKU100446,3,758.53,2275.59,490.87,UPI,WH104,N,
T1000253,2025-06-27 00:00:00,115312.0,DM0053,SKU100256,3,1208.23,3624.69,456.52,UPI,WH105,N,FIRST50
T1000254,03/17/2024,111834.0,DM0032,SKU100258,1,₹625,625.71,77.29,UPI,WH106,N,SUMMER5
T1000255,01/06/2025,107673.0,DM0066,SKU100079,1,264.82,264.82,33.11,UPI,WH104,N,SUMMER5
T1000256,2025-10-09,105053.0,DM0057,SKU100217,2,252,504.38,94.52,cash,WH107,N,FIRST50
T1000257,12/21/2024,109935.0,DM0016,SKU100474,1,24.66,14.43,3.84,cash,WH105,N,
T1000258,10 Jan 2024,117801.0,DM0021,SKU100090,1,539.79,539.79,118.1,credit,WH100,N,
T1000259,2025-02-09,104768.0,DM0196,SKU100566,2,43.98,87.96,21.26,cash,WH103,N,
T1000260,28/11/2024,108662.0,DM0156,SKU100025,1,254.1,254.1,11.15,UPI,WH103,N,NEW10
T1000261,2025/02/18,114604.0,DM0102,SKU100523,0,66.98,0.0,0.0,credit,WH102,N,NEW10
T1000262,08/03/2025,110686.0,DM0142,SKU100161,1,₹462,462.35,9.5,card,WH101,Y,FIRST50
T1000263,2025-05-30 00:00:00,100333.0,DM0154,SKU100577,4,117.17,468.68,36.79,card,WH106,N,
T1000264,05 Mar 2025,117214.0,DM0014,SKU100088,4,₹385,1540.16,12.51,cash,WH104,N,NEW10
T1000265,09/18/2025,100619.0,DM0170,SKU100417,0,228.24,0.0,0.0,UPI,WH105,N,SUMMER5
T1000266,09/09/2025,117018.0,DM0120,SKU100145,2,244.27,488.54,53.39,credit,WH102,N,FEST20
T1000267,2024/12/22,107442.0,DM0154,SKU100233,2,34.32,68.64,1.13,UPI,WH104,N,OLD_PROMO
T1000268,18-01-2025 00:00:00,109722.0,DM0031,SKU100284,2,151.13,302.26,34.11,credit,WH108,N,
T1000269,10-01-2025 00:00:00,116199.0,DM0135,SKU100269,2,325.86,651.72,190.95,UPI,WH108,N,NEW10
T1000270,2024/11/18,109265.0,DM0045,SKU100258,1,514.83,514.83,105.53,UPI,WH105,N,OLD_PROMO
T1000271,09-Oct-2024,105175.0,DM0010,SKU100443,1,107.38,107.38,10.36,UPI,WH107,N,
T1000272,27/04/2024,103124.0,DM0015,SKU100354,1,815.2,815.2,208.75,credit,WH108,N,
T1000273,19 Jul 2025,110844.0,DM0185,SKU100099,4,943.96,3775.84,273.24,credit,WH105,N,SUMMER5
T1000274,2025/06/25,119368.0,DM0113,SKU100219,1,618.77,618.77,106.15,credit,WH102,N,FIRST50
T1000275,14 Oct 2024,100712.0,DM0049,SKU100509,1,435.7,435.7,16.86,UPI,WH108,N,OLD_PROMO
T1000276,2024/11/11,110043.0,DM0019,SKU100408,3,25.21,75.63,20.98,cash,WH106,N,SUMMER5
T1000277,26-Aug-2024,109012.0,DM0156,SKU100085,4,₹313,1252.36,260.03,UPI,WH106,N,
T1000278,2024/11/27,110365.0,DM0037,SKU100206,1,111,111.13,14.37,card,WH106,N,SUMMER5
T1000279,11-03-2024 07:16:46,107637.0,DM0002,SKU100395,1,1008.69,1008.69,274.78,card,WH103,N,SUMMER5
T1000280,2024-03-05,116456.0,DM0010,SKU100483,3,383.27,1149.81,107.67,cash,WH104,N,
T1000281,01/25/2024,103225.0,DM0113,SKU100122,10,335.67,3356.7,182.34,UPI,WH108,N,OLD_PROMO
T1000282,16-Jun-2025,107971.0,DM0073,SKU100129,1,"2,096",2096.6,74.64,UPI,WH102,N,FIRST50
T1000283,08/20/2024,101206.0,DM0158,SKU100057,1,133.7,133.7,38.22,UPI,WH104,N,NEW10
T1000284,27-Jul-2025,111573.0,DM0040,SKU100369,2,47.53,95.06,24.1,credit,WH104,N,
T1000285,2025-06-27,114578.0,DM0197,SKU100257,2,638.97,1277.94,37.44,card,WH104,N,SUMMER5
T1000286,11/09/2024,101370.0,DM0112,SKU100136,1,27.34,27.34,3.38,cash,WH105,N,
T1000287,10/02/2025,119614.0,DM0160,SKU100397,4,₹371,1485.24,275.88,cash,WH104,N,
T1000288,2024-03-27 00:00:00,114895.0,DM0001,SKU100053,7,₹345,2420.39,259.38,card,WH101,N,OLD_PROMO
T1000289,2025-10-08 00:00:00,107028.0,DM0193,SKU100129,2,1776.52,3553.04,187.72,credit,WH106,N,FIRST50
T1000290,2025-11-09,101531.0,DM0181,SKU100531,10,₹484,4844.6,934.72,card,WH105,N,OLD_PROMO
T1000291,13-08-2025 00:00:00,104058.0,DM0067,SKU100367,1,1013.66,532.72,19.37,cash,WH108,N,
T1000292,30 Aug 2024,108506.0,DM0113,SKU100135,3,₹858,2576.55,550.61,cash,WH100,N,FEST20
T1000293,2024/04/14,119455.0,DM0150,SKU100077,1,51.64,51.64,7.43,UPI,WH103,N,
T1000294,28 Jan 2024,105362.0,DM0052,SKU100466,1,833.41,833.41,48.6,card,WH109,Y,
T1000295,2024/02/11,102200.0,DM0167,SKU100282,1,161,161.17,43.91,credit,WH103,N,
T1000296,20/07/2025,109175.0,DM0178,SKU100453,2,595.33,1190.66,299.56,credit,WH100,N,
T1000297,2024-12-08,115776.0,DM0090,UNKNOWN,1,149.89,149.89,8.49,UPI,WH108,N,FEST20
T1000298,2025/07/19,108827.0,DM0177,SKU100549,1,109.74,109.74,15.69,card,WH105,N,SUMMER5
T1000299,2025-01-31,117425.0,DM0102,SKU100141,1,88.39,88.39,22.99,credit,WH102,N,SUMMER5
T1000300,31/10/2025,119638.0,DM0076,SKU100026,1,185.22,249.96,1.55,credit,WH109,N,NEW10
T1000301,04-09-2024 00:00:00,103237.0,DM0129,SKU100379,2,"1,089",2179.68,482.17,UPI,WH107,N,OLD_PROMO
T1000302,09 Jun 2025,119807.0,DM0060,SKU100555,1,491.34,491.34,69.14,credit,WH104,N,SUMMER5
T1000303,04/18/2024,110597.0,DM0128,SKU100529,3,1055.86,3167.58,885.97,card,WH108,N,NEW10
T1000304,2025/02/15,103703.0,DM0128,SKU100062,2,₹173,347.04,36.51,card,WH106,N,
T1000305,2024-10-05,111146.0,DM0157,SKU100185,1,801.68,801.68,126.91,card,WH108,N,FIRST50
T1000306,30/01/2025,101212.0,DM0022,SKU100026,4,237.67,950.68,101.73,cash,WH109,N,OLD_PROMO
T1000307,08/13/2024,111383.0,DM0182,SKU100297,1,438.45,438.45,101.11,credit,WH107,N,
T1000308,28-07-2024 00:00:00,119245.0,DM0160,SKU100139,3,559.66,1678.98,468.61,UPI,WH106,N,FIRST50
T1000309,21/01/2024,108221.0,DM0108,SKU100086,2,467.78,935.56,85.16,card,WH107,N,
T1000310,2025-07-06,118815.0,DM0091,SKU100435,2,353,706.8,126.78,cash,WH104,N,
T1000311,2024/04/07,113305.0,DM0199,SKU100159,1,257.52,257.52,40.96,UPI,WH101,N,FIRST50
T1000312,26 May 2024,118840.0,DM0047,SKU100573,2,407.53,815.06,215.95,credit,WH101,N,OLD_PROMO
T1000313,2024-11-25 00:00:00,119439.0,DM0186,SKU100403,1,937.71,937.71,73.23,card,WH102,Y,SUMMER5
T1000314,24-11-2025 17:02:32,112865.0,DM0048,SKU100220,1,1637.14,1637.14,143.43,cash,WH105,N,FEST20
T1000315,2025-07-10 00:00:00,119391.0,DM0089,SKU100565,1,766,766.49,204.93,cash,WH107,N,SUMMER5
T1000316,2024-12-11,105838.0,DM0124,SKU100081,1,764.13,764.13,77.93,UPI,WH108,N,FIRST50
T1000317,02-07-2024 00:00:00,107912.0,DM0185,SKU100128,3,769.92,2309.76,406.64,cash,WH100,N,
T1000318,05-11-2025 00:00:00,105806.0,DM0091,SKU100444,2,215.32,430.64,41.39,credit,WH102,N,FIRST50
T1000319,24/08/2024,111634.0,DM0089,SKU100096,2,"1,364",2729.6,503.53,cash,WH101,N,SUMMER5
T1000320,2024/08/03,100971.0,DM0071,SKU100577,4,101.85,407.4,33.88,cash,WH100,N,OLD_PROMO
T1000321,07 Mar 2025,108437.0,DM0142,SKU100386,2,₹266,533.1,157.04,UPI,WH100,N,FIRST50
T1000322,05/20/2024,104107.0,DM0030,SKU100429,1,899.26,899.26,22.98,cash,WH102,N,NEW10
T1000323,10/06/2025,117539.0,DM0040,SKU100300,6,286.08,1716.48,400.28,card,WH105,N,FIRST50
T1000324,11-Nov-2024,116533.0,DM0188,SKU100149,1,89.00,89.0,23.06,card,WH100,N,NEW10
T1000325,2025-10-14 00:00:00,117586.0,DM0059,,4,138,552.48,112.15,cash,,N,NEW10
T1000326,07-08-2024 00:00:00,109457.0,DM0103,SKU100219,1,463.43,463.43,70.17,UPI,WH106,N,
T1000327,2024/01/02,113593.0,DM0163,SKU100572,4,364.71,1458.84,214.4,cash,WH102,Y,
T1000328,07/02/2025,101589.0,DM0164,SKU100089,2,501,1003.6,43.88,card,WH106,N,
T1000329,03-Jan-2025,106857.0,DM0184,SKU100144,2,176.04,352.08,82.26,cash,WH100,N,FEST20
T1000330,15-05-2025 00:00:00,100499.0,DM0122,SKU100294,3,700.26,2100.78,354.81,card,WH107,N,OLD_PROMO
T1000331,05 Jun 2025,106740.0,DM0092,SKU100324,1,408.94,408.94,21.09,UPI,WH109,N,OLD_PROMO
T1000332,09/12/2025,104126.0,DM0044,SKU100214,1,222.05,222.05,31.19,credit,WH106,N,OLD_PROMO
T1000333,06/11/2024,109558.0,DM0132,SKU100181,1,390.98,390.98,95.32,card,WH108,N,OLD_PROMO
T1000334,18 Mar 2025,115198.0,DM0029,SKU100389,4,"1,289",5159.44,56.52,UPI,WH107,N,
T1000335,10 Oct 2025,102929.0,DM0056,SKU100295,1,"₹1,846",1846.15,107.26,cash,WH102,N,FIRST50
T1000336,2025-07-18,103701.0,DM0065,SKU100173,1,98.99,98.99,13.29,credit,WH108,N,FIRST50
T1000337,2024-07-27,112545.0,DM0090,SKU100437,2,870.67,1741.34,509.89,UPI,WH106,N,OLD_PROMO
T1000338,2025-01-28,108088.0,DM0080,SKU100369,1,60.94,60.94,5.72,credit,WH104,N,FIRST50
T1000339,25 Jan 2025,116709.0,DM0180,SKU100595,0,₹74,0.0,0.0,credit,WH100,N,OLD_PROMO
T1000340,23/08/2025,109965.0,DM0098,SKU100361,2,459.25,918.5,187.27,card,WH104,N,NEW10
T1000341,10/07/2025,114310.0,DM0050,SKU100589,2,431.19,862.38,32.04,credit,WH103,N,OLD_PROMO
T1000342,04 Feb 2024,107284.0,DM0145,SKU100353,3,945.98,2837.94,725.27,cash,,N,NEW10
T1000343,2025/06/19,116114.0,DM0142,SKU100436,2,260.15,520.3,69.12,credit,WH102,N,
T1000344,02/23/2025,107656.0,DM0130,SKU100448,2,453.9,907.8,116.18,card,WH108,N,NEW10
T1000345,2025-10-19 00:00:00,116299.0,DM0080,SKU100054,1,366.09,366.09,24.73,UPI,WH102,N,NEW10
T1000346,21-09-2024 00:00:00,116673.0,DM0111,SKU100482,2,256.25,512.5,10.44,card,WH100,N,
T1000347,17-06-2025 00:00:00,102198.0,DM0063,SKU100161,4,341.88,1367.52,325.32,cash,WH100,N,SUMMER5
T1000348,2024-05-22,100558.0,DM0031,SKU100418,2,410.72,821.44,1.57,card,WH101,N,
T1000349,29 Jul 2024,106083.0,DM0016,SKU100209,1,227.38,227.38,61.01,UPI,WH100,N,FIRST50
T1000350,25-Dec-2025,117364.0,DM0124,SKU100446,2,529.39,1058.78,245.3,cash,WH109,N,OLD_PROMO
T1000351,2025-04-07 00:00:00,110292.0,DM0042,SKU100599,1,₹380,380.16,101.3,UPI,WH102,N,NEW10
T1000352,27/03/2024,111145.0,DM0156,SKU100220,2,"1,199",2398.82,371.71,card,WH105,N,
T1000353,14 Aug 2024,101313.0,DM0039,SKU100223,1,171.46,171.46,40.98,credit,WH107,N,OLD_PROMO
T1000354,06/15/2025,112414.0,DM0104,SKU100482,2,₹285,570.06,119.77,credit,WH108,Y,
T1000355,26/12/2024,118003.0,DM0050,SKU100086,3,634.57,1903.71,94.39,cash,WH109,N,SUMMER5
T1000356,17/07/2025,107286.0,DM0154,SKU100552,3,386.94,1160.82,347.27,UPI,WH105,N,SUMMER5
T1000357,10/07/2025,105579.0,DM0005,SKU100086,1,616.05,616.05,52.19,card,WH102,N,OLD_PROMO
T1000358,2024/08/22,,DM0062,SKU100291,1,280.15,280.15,40.74,cash,WH101,N,
T1000359,04/14/2025,110576.0,DM0053,SKU100330,1,863.99,863.99,76.9,cash,WH100,N,SUMMER5
T1000360,03/27/2025,111347.0,DM0091,SKU100034,2,772.75,1545.5,409.37,card,WH106,N,
T1000361,02-Feb-2025,119152.0,DM0020,SKU100338,1,561.77,561.77,1.56,UPI,WH107,Y,SUMMER5
T1000362,07 May 2025,100700.0,DM0050,SKU100385,2,151,302.62,29.38,card,WH101,Y,SUMMER5
T1000363,12 Sep 2025,103486.0,DM0090,SKU100004,1,966.05,966.05,64.17,UPI,WH107,N,
T1000364,30 Jul 2025,100313.0,DM0169,SKU100301,3,217.48,652.44,139.54,UPI,WH105,N,NEW10
T1000365,2025/03/23,116989.0,DM0160,SKU100199,2,35.96,71.92,11.29,UPI,WH108,N,FIRST50
T1000366,19/03/2024,106296.0,DM0079,SKU100572,3,281.84,845.52,45.54,cash,WH100,N,FEST20
T1000367,05-Jul-2024,109755.0,DM0042,SKU100516,1,926.06,926.06,181.22,cash,WH105,N,OLD_PROMO
T1000368,08/12/2024,,DM0093,SKU100552,2,392.69,785.38,187.53,UPI,WH107,N,
T1000369,08/07/2025,113621.0,DM0090,SKU100522,5,606.96,3034.8,461.38,UPI,WH108,N,
T1000370,23-05-2025 00:00:00,111932.0,DM0102,SKU100179,1,48.62,48.62,14.32,credit,WH107,N,FIRST50
T1000371,24-08-2024 00:00:00,112889.0,DM0069,SKU100132,1,128.08,128.08,20.82,credit,WH109,N,FEST20
T1000372,11-02-2024 00:00:00,118056.0,DM0021,SKU100148,3,31.26,93.78,2.88,credit,WH107,N,SUMMER5
T1000373,2025-06-12 00:00:00,112091.0,DM0023,SKU100578,3,228.29,684.87,54.39,credit,WH106,N,
T1000374,17-09-2024 00:00:00,117865.0,DM0084,SKU100192,1,731.64,731.64,183.17,credit,WH106,N,
T1000375,2024/10/05,118578.0,DM0196,SKU100530,1,391.63,391.63,109.59,credit,WH105,N,NEW10
T1000376,2024-04-16 00:00:00,106679.0,DM0039,SKU100352,2,386.55,773.1,5.74,credit,WH108,N,
T1000377,04/11/2025,107957.0,DM0137,SKU100414,2,38.32,88.93,1.19,credit,WH108,N,FIRST50
T1000378,16/09/2024,109712.0,DM0138,SKU100128,1,603.14,603.14,5.93,cash,WH100,N,SUMMER5
T1000379,02-Feb-2025,119905.0,DM0171,SKU100291,1,229.77,229.77,53.51,credit,WH100,N,SUMMER5
T1000380,09 Oct 2024,110807.0,DM0178,SKU100562,4,310,1240.8,67.72,UPI,WH108,Y,FEST20
T1000381,2025-04-07 00:00:00,107642.0,DM0160,SKU100537,1,452.3,452.3,95.55,credit,WH107,N,SUMMER5
T1000382,24/08/2025,118062.0,DM0039,SKU100180,4,224.16,896.64,112.92,card,WH103,N,FIRST50
T1000383,04-01-2025 00:00:00,116822.0,DM0082,SKU100114,1,538.39,538.39,86.09,cash,WH108,N,OLD_PROMO
T1000384,18 Sep 2025,108634.0,DM0130,SKU100467,4,223.55,894.2,244.21,cash,WH103,N,FEST20
T1000385,2025-11-23 00:00:00,115408.0,DM0061,SKU100409,1,₹995,1370.57,244.39,credit,WH102,N,FEST20
T1000386,2025/05/26,106159.0,DM0135,SKU100425,3,245.07,735.21,155.32,cash,WH109,N,
T1000387,25-Oct-2025,111389.0,DM0130,SKU100258,1,652.04,652.04,190.83,cash,WH101,Y,
T1000388,25 May 2024,108040.0,DM0152,SKU100103,5,146.23,731.15,45.6,card,WH100,N,FIRST50
T1000389,10-May-2024,110908.0,DM0060,SKU100275,1,143.06,143.06,32.27,credit,WH109,N,OLD_PROMO
T1000390,2025/10/30,103889.0,DM0195,SKU100404,1,473.56,473.56,901.38,credit,WH108,N,OLD_PROMO
T1000391,10/21/2025,115417.0,DM0015,SKU100044,2,289,579.68,91.32,cash,WH105,N,SUMMER5
T1000392,03 Jan 2025,118021.0,DM0008,SKU100275,1,139.39,139.39,24.77,cash,WH109,Y,
T1000393,17-May-2025,100991.0,DM0173,SKU100371,1,909.71,909.71,15.67,cash,WH104,N,FEST20
T1000394,07-Aug-2024,111989.0,DM0043,SKU100324,2,417.12,834.24,226.03,UPI,WH104,N,FEST20
T1000395,12 Nov 2024,115755.0,DM0060,SKU100167,4,76.96,307.84,24.01,card,WH103,N,NEW10
T1000396,07 Mar 2025,109877.0,DM0072,SKU100080,2,309.99,619.98,31.15,credit,WH109,N,OLD_PROMO
T1000397,04-12-2025 00:00:00,110313.0,DM0070,SKU100595,1,58.52,58.52,3.91,credit,WH103,N,FEST20
T1000398,2024-02-23,109366.0,DM0070,SKU100552,1,453.77,453.77,20.19,credit,WH104,N,FIRST50
T1000399,2025-10-28 00:00:00,100575.0,DM0123,SKU100025,2,₹423,846.52,87.33,UPI,WH101,N,
T1000400,2025/02/14,113353.0,DM0062,SKU100337,2,₹747,1212.3,257.36,credit,WH103,N,FEST20
T1000401,19-01-2024 00:00:00,109636.0,DM0047,SKU100232,1,855.26,855.26,84.41,cash,WH109,N,
T1000402,2024/08/06,118541.0,DM0022,SKU100546,1,637.64,637.64,34.75,card,WH108,N,FEST20
T1000403,2024/01/01,109101.0,DM0033,SKU100056,2,₹91,182.86,25.88,credit,WH103,N,
T1000404,2024-11-05,101268.0,DM0120,SKU100101,1,426.04,426.04,125.39,credit,WH106,N,
T1000405,2024/01/12,117053.0,DM0146,SKU100587,4,779.06,3116.24,395.08,UPI,WH105,N,SUMMER5
T1000406,27-12-2024 00:00:00,102124.0,DM0160,SKU100576,1,113.73,113.73,9.02,credit,WH103,N,FEST20
T1000407,06/04/2025,115956.0,DM0175,SKU100279,1,967.91,967.91,5.49,UPI,WH108,N,FIRST50
T1000408,26-03-2024 00:00:00,107113.0,DM0127,SKU100417,1,270.83,270.83,40.69,card,WH101,N,NEW10
T1000409,02/20/2025,110705.0,DM0194,SKU100301,3,215.47,646.41,172.87,credit,WH105,N,FEST20
T1000410,2024-08-31,108984.0,DM0175,SKU100022,1,430.31,430.31,8.32,cash,,Y,SUMMER5
T1000411,2025-03-01,102946.0,DM0066,SKU100326,1,517.72,517.72,82.87,UPI,WH104,N,
T1000412,2025-03-22,106175.0,DM0113,SKU100422,2,₹43,86.04,18.91,UPI,WH106,N,NEW10
T1000413,18-Dec-2024,118585.0,DM0171,SKU100402,1,109.8,109.8,28.4,credit,WH105,N,OLD_PROMO
T1000414,10-04-2024 02:39:16,110482.0,DM0168,SKU100357,1,307.83,307.83,13.4,credit,WH107,N,FIRST50
T1000415,25-03-2024 00:00:00,102583.0,DM0104,SKU100597,4,633.51,2534.04,88.34,credit,WH107,N,FIRST50
T1000416,13 Apr 2024,107092.0,DM0024,SKU100027,2,116.04,232.08,51.56,card,WH104,N,NEW10
T1000417,2024-07-06,119299.0,DM0142,SKU100521,0,473.41,0.0,0.0,card,WH101,N,
T1000418,21 Jul 2024,116669.0,DM0148,SKU100251,1,"₹1,042",1042.36,39.73,card,WH108,N,
T1000419,02-Sep-2025,106041.0,DM0192,SKU100089,1,783.2,783.2,25.38,cash,WH103,N,FIRST50
T1000420,21-04-2024 00:00:00,102657.0,DM0192,SKU100310,2,564,1128.94,157.78,UPI,WH106,N,FIRST50
T1000421,20-02-2024 00:00:00,100524.0,DM0084,SKU100256,1,1153.72,1153.72,81.84,card,WH104,N,NEW10
T1000422,10/14/2024,117828.0,DM0010,SKU100349,2,182,365.68,5.02,UPI,WH105,N,FEST20
T1000423,2025-08-14,103847.0,DM0197,SKU100124,2,801,1602.56,132.88,card,WH107,Y,OLD_PROMO
T1000424,07/28/2025,107136.0,DM0149,SKU100066,2,834.18,1668.36,59.1,credit,WH101,N,OLD_PROMO
T1000425,09-03-2024 00:00:00,111990.0,DM0168,SKU100523,1,85.63,85.63,24.44,UPI,WH109,Y,NEW10
T1000426,01-May-2024,116551.0,DM0192,SKU100183,2,₹148,297.32,81.67,credit,WH103,N,FEST20
T1000427,10-02-2025 00:00:00,119726.0,DM0133,SKU100135,2,932.24,1864.48,6.25,UPI,WH107,N,
T1000428,2025-02-18,115483.0,DM0157,SKU100476,1,43.42,43.42,2.09,cash,WH103,N,
T1000429,2025-10-03,108870.0,DM0013,UNKNOWN,1,₹54,54.81,5.23,card,WH101,N,NEW10
T1000430,12/17/2025,101544.0,DM0119,SKU100168,1,1186.22,1186.22,133.06,cash,WH105,N,OLD_PROMO
T1000431,2024-02-03,101727.0,DM0015,SKU100095,1,119,119.47,17.29,card,WH108,Y,SUMMER5
T1000432,13 Jun 2024,103337.0,DM0153,SKU100273,1,401.82,401.82,54.09,cash,WH108,N,
T1000433,03/19/2024,113583.0,DM0016,SKU100113,2,763.45,1526.9,96.88,UPI,WH100,N,
T1000434,25 Feb 2025,109713.0,DM0148,SKU100261,2,₹195,391.68,47.49,cash,WH106,N,OLD_PROMO
T1000435,04/06/2025,109820.0,DM0043,SKU100020,1,533,533.76,37.92,UPI,WH105,N,FEST20
T1000436,08-Oct-2025,107868.0,DM0096,SKU100386,1,323,323.68,26.68,UPI,WH102,N,
T1000437,2024-11-24,100250.0,DM0169,SKU100123,4,₹397,1589.68,352.91,credit,WH101,N,
T1000438,2025/07/04,116131.0,DM0086,SKU100037,3,95.66,286.98,10.42,card,WH109,N,NEW10
T1000439,04-Oct-2024,106787.0,DM0021,SKU100174,1,64.79,64.79,2.7,cash,WH100,N,NEW10
T1000440,09/30/2025,111874.0,DM0152,SKU100290,1,417.73,417.73,59.41,UPI,WH100,Y,
T1000441,22 Jan 2025,100384.0,DM0154,SKU100379,1,952.5,952.5,166.35,card,WH103,N,
T1000442,2025-03-07 00:00:00,104160.0,DM0041,SKU100310,2,426.14,852.28,144.37,UPI,WH103,Y,OLD_PROMO
T1000443,15/04/2024,113684.0,DM0004,SKU100402,1,93.35,93.35,8.66,credit,WH107,N,FEST20
T1000444,03 Aug 2025,115650.0,DM0124,SKU100437,1,941.32,941.32,42.35,card,WH102,N,SUMMER5
T1000445,13 Jan 2025,107853.0,DM0150,SKU100228,2,192,385.34,14.89,UPI,WH108,N,FIRST50
T1000446,03/24/2025,112095.0,DM0112,SKU100017,1,144.01,144.01,26.86,cash,WH105,N,
T1000447,2025-10-09,113936.0,DM0198,SKU100296,3,315.12,945.36,264.31,cash,WH109,N,
T1000448,02-Mar-2024,101101.0,DM0128,SKU100547,2,275.48,550.96,14.72,credit,WH102,N,SUMMER5
T1000449,2025/03/05,112627.0,DM0041,SKU100497,1,628.19,628.19,121.52,credit,WH108,N,FIRST50
T1000450,06/10/2024,108766.0,DM0061,SKU100542,1,184,184.68,51.7,card,WH100,N,
T1000451,2024-12-17 00:00:00,104559.0,DM0090,SKU100516,3,₹886,2660.94,269.81,cash,WH105,N,OLD_PROMO
T1000452,2025-06-26 00:00:00,110219.0,DM0047,SKU100564,2,46.68,96.95,4.32,credit,WH100,Y,
T1000453,17-10-2024 00:00:00,111525.0,DM0038,SKU100378,2,"₹1,323",2647.18,61.03,cash,WH107,N,FIRST50
T1000454,20 Feb 2025,114004.0,DM0084,SKU100172,1,344,344.59,97.49,card,WH103,N,NEW10
T1000455,24-Nov-2024,106356.0,DM0176,SKU100174,3,61.79,185.37,33.58,credit,WH108,N,
T1000456,2025/06/02,104145.0,DM0060,SKU100221,4,230.75,923.0,69.7,card,WH106,N,OLD_PROMO
T1000457,18-Dec-2025,116994.0,DM0085,SKU100254,3,123,369.69,101.55,cash,WH100,N,OLD_PROMO
T1000458,2025/07/13,114247.0,DM0105,SKU100319,2,831.77,1663.54,128.01,UPI,WH101,N,FEST20
T1000459,2025/02/11,100583.0,DM0145,SKU100166,1,350,350.31,84.76,card,WH104,N,FIRST50
T1000460,06/01/2025,111385.0,DM0081,SKU100528,3,477,1432.35,113.37,cash,WH109,Y,FEST20
T1000461,30 Jan 2024,100599.0,DM0160,SKU100266,2,₹35,71.62,18.75,credit,WH106,N,
T1000462,01-06-2024 00:00:00,102272.0,DM0043,SKU100238,6,₹333,2003.16,99.49,credit,WH108,N,FIRST50
T1000463,2024-04-09,108641.0,DM0130,SKU100421,3,₹167,501.96,9.58,credit,WH103,N,
T1000464,2025/08/12,102317.0,DM0126,SKU100561,3,1032.12,4445.77,978.0,UPI,WH107,N,OLD_PROMO
T1000465,2025/11/05,106927.0,DM0015,SKU100309,2,590.61,1181.22,268.65,UPI,WH103,N,FIRST50
T1000466,2024/01/24,107135.0,DM0044,SKU100179,1,₹51,51.27,0.72,UPI,WH103,N,
T1000467,24-Mar-2025,117160.0,DM0016,SKU100442,7,579.83,4058.81,841.06,credit,WH105,N,SUMMER5
T1000468,24/06/2024,104760.0,DM0180,SKU100007,2,435,870.94,111.28,UPI,WH108,N,FEST20
T1000469,2024-11-19 07:13:53,114148.0,DM0092,SKU100083,3,147.4,442.2,114.02,credit,WH109,N,
T1000470,08 May 2025,111822.0,DM0044,SKU100508,1,39.04,39.04,10.66,UPI,WH101,N,SUMMER5
T1000471,01-Dec-2025,104838.0,DM0102,SKU100490,1,92,92.96,0.72,cash,WH102,N,OLD_PROMO
T1000472,2024-12-21 00:00:00,114276.0,DM0178,SKU100025,3,₹285,855.42,166.72,credit,WH109,N,
T1000473,2025-11-01 00:00:00,108444.0,DM0140,SKU100369,2,36.85,73.7,6.63,credit,WH107,N,SUMMER5
T1000474,07-Oct-2024,113169.0,DM0160,SKU100224,3,845.0,2535.0,559.94,cash,WH109,N,
T1000475,2025-11-03 00:00:00,106876.0,DM0060,SKU100139,4,463.60,1854.4,6.89,UPI,WH109,N,NEW10
T1000476,07 Jan 2024,111299.0,DM0001,SKU100346,4,702,2811.36,93.63,credit,WH106,N,
T1000477,10/17/2025,101891.0,DM0023,SKU100460,4,249.80,999.2,43.54,card,WH107,N,
T1000478,05/10/2025,110139.0,DM0091,SKU100194,1,275.98,322.79,38.68,UPI,WH105,N,FIRST50
T1000479,2024/12/26,117871.0,DM0020,SKU100354,2,790.52,1581.04,118.19,credit,WH109,N,FIRST50
T1000480,2025/01/27,119877.0,DM0197,SKU100076,2,244.31,488.62,139.05,card,WH105,N,
