return_id,original_transaction_id,return_date,customer_id,product_sku,return_reason,refund_amount,refund_method,return_date_raw
R300338,T1164967,,101756.0,SKU100378,wrong item,4.01,cash,04-Sep-2024
R300339,T1000661,,114248.0,SKU100149,wrong item,192.61,cash,2025/06/10
R300340,T1089594,,100742.0,SKU100399,other,94.41,cash,13-01-2024 00:00:00
R300341,T1156015,,103053.0,SKU100122,damaged,127.25,card,2025-08-16
R300342,T1132731,,117756.0,SKU100479,other,110.09,UPI,06 Apr 2024
R300343,T1181982,,107388.0,SKU100365,damaged,132.64,UPI,14-02-2025 00:00:00
R300344,T1126962,,116331.0,SKU100483,quality,127.85,card,23-03-2025 00:00:00
R300345,T1022082,,112593.0,SKU100403,other,104.34,cash,03/16/2024
R300346,T1134392,,117231.0,SKU100308,other,245.43,card,2024-04-09
R300347,T10000346,,104405.0,SKU100256,damaged,208.88,cash,05/21/2025
R300348,T1037378,,119285.0,SKU100348,damaged,151.37,cash,2024/09/03
R300349,T1164865,,118220.0,SKU100493,quality,130.91,card,06-Jan-2024
R300350,T1098278,,104684.0,SKU100046,wrong item,165.38,UPI,11/25/2024
R300351,T1002901,2025-11-04,100298.0,SKU100591,other,230.61,UPI,04/11/2025
R300352,T1110143,2024-07-26,103831.0,SKU100031,damaged,4.85,UPI,26/07/2024
R300353,T1058477,,102212.0,SKU100006,wrong item,146.14,card,2024-01-04
R300354,T1111506,,103944.0,SKU100493,damaged,156.27,cash,18 Aug 2025
R300355,T1047733,,107677.0,SKU100301,wrong item,309.63,cash,2024-03-10
R300356,T1066375,,113110.0,SKU100434,wrong item,294.32,UPI,2024/05/27
R300357,T1174196,,111054.0,SKU100482,wrong item,95.51,UPI,2024/11/15
R300358,T1104233,2024-03-07,111881.0,SKU100301,damaged,433.41,card,07/03/2024
R300359,T1023260,2024-04-03,106046.0,SKU100519,other,241.52,UPI,03/04/2024
R300360,T1085821,,105336.0,SKU100289,quality,63.53,card,2025-06-13
R300361,T1190343,,114458.0,SKU100083,other,328.78,UPI,21 Jun 2024
R300362,T1129279,,100308.0,SKU100211,quality,369.36,cash,09/16/2025
R300363,T1090423,2025-06-17,108299.0,SKU100238,damaged,251.87,card,17/06/2025
R300364,T1176691,2024-03-03,108649.0,SKU100509,wrong item,75.5,card,03/03/2024
R300365,T1100347,,103790.0,SKU100082,wrong item,108.91,cash,05/21/2025
R300366,T1027480,,107757.0,SKU100520,wrong item,172.3,card,2025/10/07
R300367,T1020746,2025-11-09,115099.0,SKU100402,quality,308.9,UPI,09/11/2025
R300368,T1018952,,110935.0,SKU100344,damaged,240.18,cash,04 Dec 2024
R300369,T1066112,2025-12-05,100896.0,SKU100499,wrong item,30.71,cash,05/12/2025
R300370,T1047398,2025-11-03,118872.0,SKU100104,quality,31.9,UPI,03/11/2025
R300371,T1170895,,100599.0,SKU100365,wrong item,124.36,cash,05 Jul 2025
R300372,T1080339,,107152.0,SKU100020,quality,148.41,UPI,2024/04/20
R300373,T1089102,,119471.0,SKU100269,other,57.97,cash,13 Mar 2024
R300374,T1123240,,115245.0,SKU100355,other,58.71,cash,14 Jun 2025
R300375,T1043928,2025-09-22,119020.0,SKU100396,quality,227.57,UPI,22/09/2025
R300376,T1074264,,104757.0,SKU100287,wrong item,155.61,card,12/26/2024
R300377,T1085354,,107720.0,SKU100091,other,47.22,UPI,2024/03/31
R300378,T1046698,,105809.0,SKU100585,quality,231.32,cash,02/25/2024
R300379,T1123781,,112886.0,SKU100119,other,312.09,cash,2025-09-30
R300380,T1143323,,102838.0,SKU100234,wrong item,125.65,card,25 Jan 2024
R300381,T1007122,,117988.0,SKU100198,wrong item,230.65,cash,10 Jul 2025
R300382,T10000381,2024-12-05,119056.0,SKU100229,quality,239.12,UPI,05/12/2024
R300383,T1126481,,106357.0,SKU100487,wrong item,20.67,cash,12-Jun-2025
R300384,T1110799,,108913.0,SKU100137,quality,44.94,cash,21-Sep-2024
R300385,T1079410,,103424.0,SKU100037,other,180.04,UPI,01 May 2025
R300386,T1037154,,106773.0,SKU100174,other,74.7,card,30-12-2024 00:00:00
R300387,T1141375,,107629.0,SKU100033,other,237.29,card,01-12-2025 00:00:00
R300388,T1015337,,104157.0,SKU100510,other,175.6,card,22-Aug-2025
R300389,T1067939,,104127.0,SKU100228,damaged,350.73,cash,30 Dec 2025
R300390,T1132293,,113914.0,SKU100283,wrong item,117.81,UPI,2025/12/09
R300391,T1012859,,101674.0,SKU100140,damaged,316.11,UPI,20-Jul-2024
R300392,T1105186,,105399.0,SKU100325,quality,180.04,UPI,22-01-2025 23:25:28
R300393,T1079114,2024-05-12,110449.0,SKU100548,damaged,118.72,cash,12/05/2024
R300394,T1020744,,116443.0,SKU100098,other,163.68,cash,30-Aug-2024
R300395,T1003315,,104498.0,SKU100136,damaged,173.53,cash,12/20/2024
R300396,T1082083,,105629.0,SKU100366,damaged,189.74,cash,2024/12/27
R300397,T1067723,,103737.0,SKU100187,other,188.53,UPI,2024-12-25
R300398,T1100762,,108512.0,SKU100504,quality,187.9,card,11-Apr-2024
R300399,T1163524,,115554.0,SKU100370,damaged,58.25,card,2024-12-12
R300400,T1176987,,105514.0,SKU100552,quality,33.07,card,19 Nov 2025
R300401,T1147001,,114866.0,SKU100020,wrong item,444.8,card,31-03-2024 00:00:00
R300402,T1131535,,119808.0,SKU100548,damaged,117.69,UPI,22-Apr-2025
R300403,T1038634,,119569.0,SKU100278,quality,52.9,cash,2024-03-24
R300404,T1181940,,104645.0,SKU100376,wrong item,178.01,card,05 Oct 2024
R300405,T1190074,,103336.0,SKU100462,quality,159.57,UPI,04-Jul-2024
R300406,T1139573,,119668.0,SKU100305,quality,155.86,card,21-Jun-2024
R300407,T1180136,2025-03-07,104606.0,SKU100384,other,228.15,card,07/03/2025
R300408,T1146769,2024-01-27,110509.0,SKU100288,quality,112.6,card,27/01/2024
R300409,T1168365,2025-07-06,104259.0,SKU100308,other,330.94,UPI,06/07/2025
R300410,T1087755,2025-09-03,100989.0,SKU100322,damaged,200.08,cash,03/09/2025
R300411,T1039525,,113755.0,SKU100085,other,168.87,card,10 Jun 2025
R300412,T1057671,2024-07-16,107556.0,SKU100526,other,124.34,cash,16/07/2024
R300413,T1085433,,119041.0,SKU100594,damaged,156.25,card,2024/01/02
R300414,T1088416,,107841.0,SKU100440,quality,23.1,UPI,27-02-2024 19:21:52
R300415,T1111456,2025-07-02,112112.0,SKU100200,other,74.21,card,02/07/2025
R300416,T1111369,,102356.0,SKU100462,quality,158.21,UPI,26-05-2024 00:00:00
R300417,T1150874,,115145.0,SKU100550,wrong item,142.31,card,10-Nov-2025
R300418,T1137505,,105194.0,SKU100517,damaged,30.9,card,21 Feb 2025
R300419,T1074597,2024-09-01,108483.0,SKU100548,other,171.79,card,01/09/2024
R300420,T1157371,2024-03-09,116107.0,SKU100130,wrong item,107.45,card,09/03/2024
R300421,T1148282,,110526.0,SKU100125,quality,266.42,card,04/19/2024
R300422,T1102983,,111684.0,SKU100338,wrong item,173.35,UPI,2025/12/25
R300423,T1197014,,101201.0,SKU100232,wrong item,56.91,cash,2025-01-12
R300424,T1008157,,117324.0,SKU100199,quality,115.25,card,25 Apr 2024
R300425,T1027129,,103940.0,SKU100026,damaged,210.76,cash,2025-09-30
R300426,T1178868,,115254.0,SKU100338,quality,393.37,UPI,20-Jun-2024
R300427,T1093259,,101980.0,SKU100544,wrong item,54.06,card,13-Dec-2025
R300428,T1127862,,110326.0,SKU100589,other,368.22,cash,2025-09-18
R300429,T1159036,,117461.0,SKU100039,wrong item,198.7,card,16 Dec 2025
R300430,T1093036,,110481.0,SKU100368,other,287.45,UPI,2024/12/20
R300431,T1108571,,105233.0,SKU100478,other,165.77,UPI,21-07-2024 08:13:39
R300432,T1126979,2024-05-30,114374.0,SKU100456,quality,109.17,UPI,30/05/2024
R300433,T1189722,,113243.0,SKU100256,damaged,121.87,UPI,17-Sep-2025
R300434,T1116948,,107077.0,SKU100253,wrong item,184.49,cash,08/21/2025
R300435,T1153193,2025-11-05,102176.0,SKU100508,quality,99.65,cash,05/11/2025
R300436,T1036211,2025-07-10,114039.0,SKU100185,quality,194.24,UPI,10/07/2025
R300437,T1038962,,118339.0,SKU100124,other,175.57,UPI,2025/06/18
R300438,T1181854,,117508.0,SKU100153,other,83.17,cash,11-04-2024 04:47:01
R300439,T1186516,,106297.0,SKU100350,other,109.93,UPI,01 Apr 2024
R300440,T1057142,,104792.0,SKU100329,other,135.19,card,04-Sep-2024
R300441,T1092200,,118998.0,SKU100074,other,178.38,UPI,2025/08/02
R300442,T1128795,,114213.0,SKU100047,wrong item,458.31,UPI,09-10-2024 00:00:00
R300443,T1197724,2024-05-15,111055.0,SKU100158,other,106.25,card,15/05/2024
R300444,T1086002,2025-07-29,117187.0,SKU100317,other,127.84,UPI,29/07/2025
R300445,T1123355,,112693.0,SKU100246,quality,193.64,card,13-02-2025 00:00:00
R300446,T1053512,,101277.0,SKU100384,damaged,130.2,cash,17-Jun-2024
R300447,T1000872,,111913.0,SKU100132,other,70.26,UPI,2024/02/27
R300448,T1146913,2025-01-14,100035.0,SKU100486,wrong item,106.37,UPI,14/01/2025
R300449,T1160540,,119382.0,SKU100459,wrong item,330.01,card,17-12-2025 00:00:00
R300450,T1105112,,116163.0,SKU100301,other,243.12,cash,23 Feb 2025
R300451,T1007975,,115642.0,SKU100216,quality,10.18,UPI,01-Jul-2025
R300452,T1189743,2025-07-02,100359.0,SKU100252,quality,54.04,cash,02/07/2025
R300453,T1111486,,106093.0,SKU100345,other,180.3,cash,04-Sep-2025
R300454,T1047263,,109703.0,SKU100284,wrong item,68.12,card,23-Sep-2025
R300455,T1118231,,115114.0,SKU100548,quality,219.63,UPI,2024/03/02
R300456,T1129478,,106172.0,SKU100382,damaged,97.09,UPI,2025/05/15
R300457,T1076022,,104465.0,SKU100396,wrong item,47.16,UPI,21-Jan-2024
R300458,T1094240,,106314.0,SKU100046,wrong item,38.96,card,17 Sep 2024
R300459,T1183585,2025-03-11,101956.0,SKU100238,damaged,133.91,UPI,11/03/2025
R300460,T1105866,,108910.0,SKU100495,wrong item,130.42,cash,07/26/2025
R300461,T1079132,,114240.0,SKU100484,other,72.55,UPI,2025-11-29
R300462,T10000461,,116727.0,SKU100194,quality,182.56,UPI,27-Apr-2025
R300463,T1119538,2024-07-02,112937.0,SKU100147,other,205.33,card,02/07/2024
R300464,T1176807,2024-02-09,100277.0,SKU100219,other,137.73,cash,09/02/2024
R300465,T1108529,2025-06-02,108187.0,SKU100234,other,370.18,UPI,02/06/2025
R300466,T1147802,,100561.0,SKU100577,quality,401.33,card,12-01-2025 00:00:00
R300467,T1196432,,101600.0,SKU100317,wrong item,289.62,card,2024/01/07
R300468,T1024229,,108900.0,SKU100289,wrong item,2.03,card,06/21/2025
R300469,T1170027,,117985.0,SKU100377,damaged,213.4,card,2025-06-12
R300470,T1055663,,113988.0,SKU100526,quality,292.93,cash,2025-01-04
R300471,T1158453,,105341.0,SKU100300,other,43.88,cash,26 Apr 2024
R300472,T1160340,,113791.0,SKU100380,damaged,224.94,UPI,01-03-2024 17:59:06
R300473,T1118007,,105763.0,SKU100104,quality,225.28,UPI,12/28/2025
R300474,T1154075,,109600.0,SKU100231,quality,247.64,card,08/17/2025
R300475,T1188072,,105316.0,SKU100079,other,145.08,card,2025/10/11
R300476,T1009094,,116259.0,SKU100189,damaged,256.69,UPI,06/23/2025
R300477,T1149350,2025-05-30,101769.0,SKU100207,wrong item,308.61,UPI,30/05/2025
R300478,T10000477,,109723.0,SKU100010,damaged,101.37,UPI,2025-02-25
R300479,T1099593,,111511.0,SKU100288,quality,143.18,cash,25-06-2024 00:00:00
R300480,T1082051,,116899.0,SKU100554,other,259.41,cash,22-10-2025 00:00:00
R300481,T10000480,,114824.0,SKU100385,other,453.56,cash,2024-01-12
R300482,T1072508,,106948.0,SKU100201,wrong item,174.26,UPI,2025/07/31
R300483,T1027734,,103328.0,SKU100007,quality,393.07,UPI,01/19/2025
R300484,T1170095,,110205.0,SKU100481,quality,265.59,UPI,21 Apr 2024
R300485,T1049030,,105196.0,SKU100532,other,110.05,card,2024/02/27
R300486,T1165951,,109606.0,SKU100265,wrong item,507.13,cash,2025/04/13
R300487,T1177249,,105848.0,SKU100400,damaged,37.36,cash,30-09-2024 00:00:00
R300488,T10000487,2025-02-04,,SKU100586,damaged,426.21,UPI,04/02/2025
R300489,T1006999,2024-04-10,106103.0,SKU100428,damaged,165.32,UPI,10/04/2024
R300490,T1108963,,117714.0,SKU100582,other,145.13,UPI,14-Oct-2025
R300491,T1130121,,111949.0,SKU100551,wrong item,15.74,UPI,01-12-2025 00:00:00
R300492,T1076619,,117694.0,SKU100204,other,194.25,UPI,2024-10-13
R300493,T10000492,,103423.0,SKU100348,other,56.67,card,11-Jul-2025
R300494,T1090672,,,SKU100214,wrong item,191.75,card,02-02-2024 00:00:00
R300495,T1058030,,103541.0,SKU100392,wrong item,239.92,UPI,05-02-2024 00:00:00
R300496,T1063716,,112263.0,SKU100399,other,35.72,cash,20-08-2025 00:00:00
R300497,T1166439,,101344.0,SKU100388,other,90.32,UPI,13 Feb 2025
R300498,T1004877,,103617.0,SKU100095,wrong item,51.68,cash,18-04-2024 00:00:00
R300499,T1079802,2024-09-25,104320.0,SKU100556,damaged,225.83,cash,25/09/2024
R300500,T1184684,,102282.0,SKU100340,quality,58.11,cash,28 Oct 2025
R300501,T1026153,2024-05-01,119771.0,SKU100362,other,167.06,card,01/05/2024
R300502,T1077704,,101264.0,SKU100436,wrong item,379.6,card,23-09-2024 00:00:00
R300503,T1149829,2025-12-14,114712.0,SKU100590,quality,222.73,cash,14/12/2025
R300504,T1042290,,111974.0,SKU100424,damaged,184.68,cash,2025/09/10
R300505,T1175417,,112628.0,SKU100423,damaged,53.58,card,29-08-2024 00:00:00
R300506,T1156945,2024-11-24,104634.0,SKU100477,wrong item,213.38,card,24/11/2024
R300507,T1109169,,116114.0,SKU100512,damaged,116.31,card,07-May-2024
R300508,T10000507,,104114.0,SKU100150,quality,227.25,cash,2024-04-23
R300509,T1029716,,112515.0,SKU100184,quality,164.99,card,31 May 2025
R300510,T1096945,,105607.0,SKU100258,wrong item,60.35,UPI,12 Apr 2025
R300511,T1097532,2025-09-11,106303.0,SKU100571,other,123.3,card,11/09/2025
R300512,T1122135,,119883.0,SKU100332,other,166.29,cash,20-Apr-2024
R300513,T1162683,,100231.0,SKU100240,damaged,96.08,card,2024-10-31
R300514,T1078069,,103207.0,SKU100072,quality,22.08,card,2024-01-20
R300515,T1071773,,107097.0,SKU100044,quality,66.47,cash,26-Mar-2024
R300516,T1126518,2024-09-21,116217.0,SKU100252,damaged,114.31,card,21/09/2024
R300517,T1093170,2025-06-04,100722.0,SKU100145,damaged,200.82,card,04/06/2025
R300518,T1114142,,107221.0,SKU100195,damaged,272.8,cash,2025-05-07
R300519,T1042907,2025-10-07,106276.0,SKU100032,wrong item,62.89,card,07/10/2025
R300520,T1179741,,115206.0,SKU100494,quality,93.26,cash,25 Apr 2024
R300521,T1085142,,100785.0,SKU100256,damaged,25.46,card,28-Jul-2025
R300522,T1148430,,110189.0,SKU100368,quality,210.36,UPI,11-11-2025 00:00:00
R300523,T1190957,,111617.0,SKU100155,damaged,111.77,UPI,26-07-2025 00:00:00
R300524,T1090702,,108249.0,SKU100084,damaged,193.78,cash,12 May 2025
R300525,T1163472,,116291.0,SKU100152,damaged,316.8,UPI,25-07-2024 00:00:00
R300526,T1086079,,107417.0,SKU100540,quality,137.3,card,10/16/2025
R300527,T1066531,,108823.0,SKU100329,other,355.66,card,14-01-2024 00:00:00
R300528,T1053959,2025-12-26,112182.0,SKU100512,damaged,233.1,card,26/12/2025
R300529,T1047806,,111454.0,SKU100509,quality,4.49,cash,15-05-2025 13:46:09
R300530,T1017726,,108822.0,SKU100243,other,169.71,cash,22-Dec-2025
R300531,T10000530,,110951.0,SKU100062,damaged,309.37,cash,2024/09/10
R300532,T1165065,,119883.0,SKU100055,damaged,146.76,cash,05 Jan 2025
R300533,T1014152,2024-06-11,102611.0,SKU100178,wrong item,264.92,UPI,11/06/2024
R300534,T1026783,2024-05-05,101386.0,SKU100582,damaged,151.92,card,05/05/2024
R300535,T1092370,,115494.0,SKU100248,other,24.3,UPI,2025/10/31
R300536,T1147744,2025-04-02,113427.0,SKU100033,wrong item,328.14,card,02/04/2025
R300537,T1152692,,105841.0,SKU100008,damaged,318.27,UPI,07 Nov 2025
R300538,T1024298,,105615.0,SKU100220,damaged,100.36,UPI,27-Oct-2024
R300539,T1054450,,108213.0,SKU100232,wrong item,238.12,UPI,29 Aug 2024
R300540,T1123101,2025-07-07,109812.0,SKU100167,damaged,338.05,cash,07/07/2025
R300541,T1069138,,102962.0,SKU100400,damaged,192.07,UPI,09/26/2024
R300542,T1094536,,110384.0,SKU100393,wrong item,154.81,cash,2025/06/08
R300543,T10000542,2025-03-14,105814.0,SKU100167,wrong item,499.28,card,14/03/2025
R300544,T1024116,2025-06-03,116809.0,SKU100461,wrong item,187.53,UPI,03/06/2025
R300545,T1136611,,111654.0,SKU100589,quality,150.03,card,09-04-2024 00:00:00
R300546,T1105798,,114101.0,SKU100318,wrong item,272.41,UPI,13 Oct 2025
R300547,T1159565,,105025.0,SKU100293,damaged,139.53,UPI,06/24/2024
R300548,T1173153,2025-09-07,117054.0,SKU100564,quality,141.19,UPI,07/09/2025
R300549,T1087592,,117832.0,SKU100044,damaged,27.21,UPI,28-Jun-2024
R300550,T1145360,,118572.0,SKU100115,other,37.87,UPI,09 Oct 2025
R300551,T1116084,,110963.0,SKU100442,damaged,420.77,cash,25 Oct 2024
R300552,T1142717,,113554.0,SKU100111,damaged,225.33,card,2024-01-07
R300553,T1155470,,117049.0,SKU100366,wrong item,155.56,UPI,2024/12/09
R300554,T1084328,,112802.0,SKU100549,damaged,178.28,UPI,2024-02-06
R300555,T1094808,,118197.0,SKU100099,damaged,70.05,card,2024/07/10
R300556,T1023209,,107750.0,SKU100344,quality,350.64,card,2025-12-16
R300557,T1126970,,109062.0,SKU100475,damaged,330.69,cash,2024/08/20
R300558,T1101987,2025-08-10,115778.0,SKU100304,damaged,38.62,card,10/08/2025
R300559,T1139354,,118097.0,SKU100395,other,58.73,UPI,2025-09-24
R300560,T1006238,2024-09-15,106346.0,SKU100577,quality,8.28,cash,15/09/2024
R300561,T1032783,,112691.0,SKU100147,quality,193.4,UPI,07/14/2025
R300562,T1139864,,111589.0,SKU100295,quality,8.7,cash,20-04-2024 00:00:00
R300563,T10000562,,116162.0,SKU100359,other,143.78,card,2024-06-13
R300564,T1194676,,118380.0,SKU100116,damaged,223.05,card,24-Mar-2024
R300565,T1033094,,104976.0,SKU100439,other,26.47,card,07/22/2025
R300566,T1122492,,101667.0,SKU100111,other,430.89,card,11-05-2024 00:00:00
R300567,T1035242,,112527.0,SKU100530,quality,124.71,cash,2024-01-27
R300568,T1033577,2025-05-20,113889.0,SKU100384,wrong item,418.03,cash,20/05/2025
R300569,T1022791,,106617.0,SKU100530,damaged,54.89,card,15 Oct 2025
R300570,T1108562,2025-01-03,112028.0,SKU100468,other,161.08,UPI,03/01/2025
R300571,T1107571,,105927.0,SKU100268,quality,19.85,UPI,28-07-2025 00:00:00
R300572,T1006574,,118822.0,SKU100287,wrong item,78.29,cash,08/23/2024
R300573,T1152885,,111814.0,SKU100405,wrong item,74.55,card,18 Feb 2024
R300574,T1172645,,100568.0,SKU100425,quality,98.29,card,2024/02/13
R300575,T1127429,,117575.0,SKU100513,other,279.32,card,31-Dec-2025
R300576,T10000575,2025-10-29,110817.0,SKU100221,wrong item,146.78,card,29/10/2025
R300577,T1021437,,107204.0,SKU100569,other,5.2,cash,15-06-2024 00:00:00
R300578,T1049881,,109605.0,SKU100119,quality,215.56,card,2025-03-07
R300579,T1042987,2024-11-12,116231.0,SKU100339,quality,32.94,cash,12/11/2024
R300580,T1085534,,117284.0,SKU100321,quality,64.0,cash,09-02-2025 00:00:00
R300581,T1144729,,111376.0,SKU100409,quality,303.25,card,2025/04/22
R300582,T1134003,,116849.0,SKU100380,damaged,138.9,UPI,10-12-2025 00:00:00
R300583,T1029596,,113732.0,SKU100010,quality,86.62,UPI,2025-12-20
R300584,T1044740,,103115.0,SKU100286,wrong item,178.27,cash,2024-02-01
R300585,T1116203,,102531.0,SKU100591,quality,236.15,cash,2025-10-12
R300586,T1186604,,113627.0,SKU100005,damaged,159.74,card,2024-11-17
R300587,T1165688,,104756.0,SKU100164,other,43.92,card,2025/02/25
R300588,T1172540,,102415.0,SKU100083,quality,84.46,UPI,12-09-2025 00:00:00
R300589,T1176431,,108839.0,SKU100164,other,99.8,cash,23 Oct 2025
R300590,T1061566,,106412.0,SKU100016,damaged,51.48,UPI,03 Sep 2024
R300591,T1091203,,101753.0,SKU100058,wrong item,128.86,card,02-Mar-2024
R300592,T1157308,,104279.0,SKU100545,other,193.95,card,2025-11-29
R300593,T1132322,,119375.0,SKU100577,other,150.58,card,08-Nov-2024
R300594,T1166639,,119505.0,SKU100577,wrong item,58.35,UPI,2024-01-19
R300595,T1065641,2025-02-25,117164.0,SKU100481,other,134.92,card,25/02/2025
R300596,T10000595,,116516.0,SKU100145,other,286.81,UPI,2025-03-07
R300597,T1081506,,118685.0,SKU100270,damaged,264.55,UPI,2024-02-23
R300598,T1191452,,102660.0,SKU100360,quality,148.45,UPI,2024/10/08
R300599,T1101035,,108472.0,SKU100084,other,14.82,cash,14-08-2024 00:00:00
R300600,T1060679,2025-06-24,117593.0,SKU100278,damaged,204.49,cash,24/06/2025
R300601,T1182496,,105956.0,SKU100549,quality,59.63,card,27-03-2024 00:00:00
R300602,T1113132,2024-07-12,100760.0,SKU100474,other,89.98,cash,12/07/2024
R300603,T1072657,,112310.0,SKU100525,other,183.37,cash,06/13/2025
R300604,T1101004,,111049.0,SKU100499,damaged,276.0,UPI,06 May 2024
R300605,T1080175,,115106.0,SKU100146,wrong item,181.52,cash,2024/11/14
R300606,T1129850,,115215.0,SKU100458,other,210.05,UPI,2024-08-16
R300607,T1154119,,117192.0,SKU100103,damaged,185.5,card,12-09-2025 00:00:00
R300608,T1002304,,106289.0,SKU100465,other,79.55,UPI,2025/10/19
R300609,T1047904,,113371.0,SKU100561,other,255.73,card,2024-02-07
R300610,T1193673,,105054.0,SKU100174,damaged,318.43,card,04 Oct 2024
R300611,T1028877,,117966.0,SKU100534,other,272.46,cash,2025-11-11
R300612,T1074772,2024-11-05,102625.0,SKU100561,other,18.58,UPI,05/11/2024
R300613,T1179932,,104535.0,SKU100041,other,230.47,cash,23 Nov 2024
R300614,T1046060,,118398.0,SKU100264,other,296.87,cash,2024-08-31
R300615,T1145932,,107357.0,SKU100353,quality,173.97,cash,12/16/2024
R300616,T1195794,,104129.0,SKU100377,wrong item,141.4,cash,2025/08/31
R300617,T1044982,,108900.0,SKU100426,other,148.11,UPI,05-08-2025 00:00:00
R300618,T1084046,,111200.0,SKU100390,wrong item,340.91,cash,02/25/2025
R300619,T10000618,2024-06-06,110016.0,SKU100559,quality,42.38,card,06/06/2024
R300620,T1115878,,114853.0,SKU100413,wrong item,74.52,card,2024-10-04
R300621,T1151411,,107534.0,SKU100384,damaged,29.01,UPI,2024-07-24
R300622,T1075712,,118843.0,SKU100571,damaged,191.17,card,03/19/2024
R300623,T1054655,,111690.0,SKU100417,damaged,108.91,card,01/23/2024
R300624,T1190269,,109997.0,SKU100162,wrong item,60.51,card,29-02-2024 00:00:00
R300625,T1136631,,107050.0,SKU100310,damaged,251.2,card,28-Mar-2024
R300626,T1015178,,119325.0,SKU100436,quality,318.92,UPI,28-Jun-2025
R300627,T1089000,,103291.0,SKU100300,quality,197.36,UPI,06 Sep 2025
R300628,T1062432,,119269.0,SKU100370,other,65.6,card,05 Sep 2024
R300629,T1187847,2024-02-03,106959.0,SKU100027,quality,229.11,card,03/02/2024
R300630,T1110244,2024-09-08,108776.0,SKU100524,damaged,302.83,UPI,08/09/2024
